de,aepfelbach,Aepfelbach,02,,49.716667,11.25
de,aerbeck,Aerbeck,07,,51.383333,6.316667
de,aerding,Aerding,02,,48.3,11.933333
de,aerzen,Aerzen,06,12114,52.033333,9.266667
de,aeschach,Aeschach,02,,47.55,9.683333
de,aeule,Aeule,01,,47.833333,8.1
de,afden,Afden,07,,50.866667,6.083333
de,affalter,Affalter,13,,50.65,12.766667
de,affalterbach,Affalterbach,01,,48.916667,9.316667
de,affalterbach,Affalterbach,02,,48.566667,11.533333
de,affalterhof,Affalterhof,02,,50.083333,11.433333
de,affaltern,Affaltern,02,,48.483333,10.733333
de,affalterried,Affalterried,01,,48.866667,10.066667
de,affalterthal,Affalterthal,02,,49.7,11.283333
de,affalterwang,Affalterwang,01,,48.816667,10.2
de,affaltrach,Affaltrach,01,,49.136667,9.383889
de,affecking,Affecking,02,,48.9,11.9
de,affeln,Affeln,07,,51.266667,7.866667
de,affendorf,Affendorf,06,,52.8,9.016667
de,affenricht,Affenricht,02,,49.183333,11.85
de,affental,Affental,01,,48.7,8.166667
de,afferde,Afferde,06,,52.1,9.4
de,afferde,Afferde,07,,51.566667,7.65
de,affhollerbach,Affhöllerbach,05,,49.75,8.9
de,affhupperhofe,Affhüpperhöfe,07,,52.1,8.483333
de,affing,Affing,02,,48.466667,10.983333
de,affinghausen,Affinghausen,06,,52.783333,8.883333
de,affler,Affler,08,,50.016667,6.15
de,affoldern,Affoldern,05,,51.166667,9.1
de,affolterbach,Affolterbach,05,,49.595556,8.855556
de,affstatt,Affstätt,01,,48.6,8.866667
de,afham,Afham,02,,48.433333,13.216667
de,afholderbach,Afholderbach,07,,50.933333,8.133333
de,aflen,Aflen,08,,50.183333,7.033333
de,afterhausen,Afterhausen,02,,48.416667,12.916667
de,aftersberg,Aftersberg,01,,47.833333,7.933333
de,aftersteg,Aftersteg,01,,47.833333,7.933333
de,aftholderbach,Aftholderbach,08,,50.216667,7.85
de,aftholderberg,Aftholderberg,01,,47.9,9.233333
de,aga,Aga,15,,50.95,12.083333
de,agathaberg,Agathaberg,07,,51.1,7.416667
de,agatharied,Agatharied,02,,47.766667,11.833333
de,agathazell,Agathazell,02,,47.55,10.283333
de,agathenburg,Agathenburg,06,,53.566667,9.533333
de,agawang,Agawang,02,,48.366667,10.683333
de,agelsberg,Agelsberg,02,,48.65,11.5
de,agenbach,Agenbach,01,,48.7,8.583333
de,agendorf,Agendorf,02,,48.95,12.633333
de,agethorst,Agethorst,10,,54.016667,9.433333
de,agg,Agg,02,,47.666667,12.15
de,aggerdeich,Aggerdeich,07,,50.8,7.166667
de,aggerhutte,Aggerhütte,07,,50.916667,7.266667
de,agidienberg,Ägidienberg,07,,50.666667,7.3
de,aglasterhausen,Aglasterhausen,01,,49.356944,8.986944
de,agnesdorf,Agnesdorf,14,,51.483333,11.083333
de,agnesenhof,Agnesenhof,14,,52.6,11.616667
de,agneshof,Agneshof,12,,53.783333,13.75
de,agstall,Agstall,02,,48.6,11.833333
de,agterhorn,Agterhorn,06,,52.616667,6.766667
de,agypten,Ägypten,06,,52.45,7.85
de,aha,Aha,01,,47.833333,8.133333
de,aha,Aha,02,,49.1,10.75
de,aham,Aham,02,,48.016667,12.233333
de,ahaus,Ahaus,07,38932,52.066667,7
de,ahausen,Ahausen,01,,47.733333,9.316667
de,ahausen,Ahausen,05,,50.5,8.283333
de,ahausen,Ahausen,06,,52.55,7.916667
de,ahden,Ahden,07,,51.6,8.633333
de,ahe,Ahe,06,,52.183333,9.15
de,ahe,Ahe,07,,50.833333,7.45
de,ahegg,Ahegg,01,,47.716667,9.85
de,ahelle,Ahelle,07,,51.2,7.583333
